business_id,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
q4raCE4a8wMEETPG45HgAA,07:00-19:00,07:00-19:00,07:00-19:00,07:00-19:00,07:00-19:00,07:00-19:00,07:00-19:00
SAS7V55TcgZSTJ21ZnXqmQ,06:00-21:30,06:00-21:30,06:00-21:30,06:00-21:30,06:00-21:30,06:00-21:30,06:00-21:30
5a0mAU5sGrR174mEghnOCw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
bEMdx_iyIDPMGi8huL48-Q,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
etYqrJTCE2_yMxhqdnGd0A,close all day,close all day,close all day,close all day,close all day,close all day,close all day
zBl32GAjYcKNpsEGPXXuqg,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00
ImVx220_Pcp2iB5uworODw,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00
x2ZMAyneUiBD6Sml0Fv2Xw,16:30-22:00,16:30-22:00,16:30-22:00,16:30-22:00,16:30-22:00,16:30-22:00,16:30-22:00
gOvePNZVP2jU9vnj6gmYqA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
U8zkvDThX0hhkPxe2-y0fw,09:00-14:00,09:00-14:00,09:00-14:00,09:00-14:00,09:00-14:00,09:00-14:00,09:00-14:00
2A1764Mly4f-WEysgPgZFw,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
z6l2Ap_Fyyb8u1dQ3VI9Gw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
Pzj5ow6I8eQI2iGnFziGLw,17:00-02:00,17:00-02:00,17:00-02:00,17:00-02:00,17:00-02:00,17:00-02:00,17:00-02:00
j15ntY0C4C1Q4oVvYw6H4A,close all day,close all day,close all day,close all day,close all day,close all day,close all day
WyJRPTn2FCFdj2cYT9pqyw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
CaGBTY6UWKY252OVgWRSKA,16:00-02:00,16:00-02:00,16:00-02:00,16:00-02:00,16:00-02:00,16:00-02:00,16:00-02:00
79ZIZgFiQATOfdsFq2dcOw,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
emQkvcck-uqUanJafLIKOA,17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:00
VbXy3tH5RAu7HjT7VeMMgA,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30
1eTtHfanVJKovviZgCumyA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
i7ZlevDwvfzGcwe4n159vA,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00
Wd2CPmLSeQTQMC9x1_Q_5w,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
6SWknDhTfrw3NyywMCyZJg,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00
57RwRDqYrGrYJc2wwTgHLw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
4wcDUnb2y2fW8sSzFd8EaQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
-p-9eBYvts8tcalo5IWOKw,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
oPryOTTtcjR0-vMwEpfHig,close all day,close all day,close all day,close all day,close all day,close all day,close all day
136zvrfN6Kpr9tFj3OMNUQ,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
3Tqe27RNm_KK9Zdhg3YxCg,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
CckmnbRINaLB4Aaq1dAFCQ,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00
FUVs0krBUtSylmRKO_J7ZQ,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
OsCUe1MEaHl4mB4O55WwOw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
aYpqQ3qoSe5WZb7p47UzhQ,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00
w3WH124kxt30NkZ6WivrwA,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
i0JADvpUk_vFzx90qYb2cg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
G--jKQu95BxPI5r3aTiYhg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
OTLjL30hVZtZYqEmkDm9wQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
AtYhCjXFYfOu3JvED_Of8Q,close all day,close all day,close all day,close all day,close all day,close all day,close all day
Rer910CgwICj8-B1gmc7aQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
44HP55ht38nUGmSxDGsSYw,06:00-00:00,06:00-00:00,06:00-00:00,06:00-00:00,06:00-00:00,06:00-00:00,06:00-00:00
JQpmsTVp3OSfFT6CubgxCQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
_PINIylE-HAtznOkeQ6OOw,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00
lzVQS4G7SDYx39h-iRxidg,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00
wwpNjF3q72-VPC2pLNve5Q,close all day,close all day,close all day,close all day,close all day,close all day,close all day
joDuKu_ePAOTYTHOS-dyjg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
vYLR2N3cL32e0OQaBpG-ew,close all day,close all day,close all day,close all day,close all day,close all day,close all day
XQokPEF3UJU2CIWj8rnv3g,06:00-00:00,06:00-00:00,06:00-00:00,06:00-00:00,06:00-00:00,06:00-00:00,06:00-00:00
AQu2QKcPzlSrnw0ZuAuE8Q,close all day,close all day,close all day,close all day,close all day,close all day,close all day
-aDuOZelvBHWKh-NrXooow,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00
Tax-j94zbTqxpLtJFG9tgg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
yy7m3Fvuq_RWsOOst4RDUg,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
0ik871AZ59p77xpkA0RwSA,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00
nPF0r6FJ896f7Z1wamPygQ,07:00-20:30,07:00-20:30,07:00-20:30,07:00-20:30,07:00-20:30,07:00-20:30,07:00-20:30
ZztUsJyGDwPySepmXRG13g,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00
X-dpycbo5fy8AyoHCUCryA,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00
nHdMKMAEJXehj8vFCy01qA,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30
6jYMnxL2VFx6RBcNQ34F-w,close all day,close all day,close all day,close all day,close all day,close all day,close all day
Ueq8gcirb2rSAUfTlrgXZA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
BUiiALlrTxLYGGC9KhAkyQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
J21k13gcA8-qi0LGJitThQ,06:00-16:00,06:00-16:00,06:00-16:00,06:00-16:00,06:00-16:00,06:00-16:00,06:00-16:00
O8BRzdXLBzu6K4Sm32fxng,close all day,close all day,close all day,close all day,close all day,close all day,close all day
0jq5ZFLRqAAujEuymdPu4g,06:30-22:00,06:30-22:00,06:30-22:00,06:30-22:00,06:30-22:00,06:30-22:00,06:30-22:00
MRYpPlQf-o1ezxeh6EyqQQ,10:00-15:00,10:00-15:00,10:00-15:00,10:00-15:00,10:00-15:00,10:00-15:00,10:00-15:00
CQDxI8giIc6Kg9hQFLC6Uw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
gXxplzrnqeiKq_GN5dS-wg,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00
ME8gcI4BXjmFq7zEMtk3ag,08:30-00:00,08:30-00:00,08:30-00:00,08:30-00:00,08:30-00:00,08:30-00:00,08:30-00:00
EtWH--gCfZ7wn9DT1gCafQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
ZqbLzCYPdDNL97lwoiQmWQ,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
e9rkmFxZgEx73ps1UNbtNA,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30
sgZwUkKSpFQxE2v1hE-hcQ,06:30-15:00,06:30-15:00,06:30-15:00,06:30-15:00,06:30-15:00,06:30-15:00,06:30-15:00
dipVtFpLax3vV2wkzrTy8A,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
yJDmDtP2lJLWpAkmPnNE1g,close all day,close all day,close all day,close all day,close all day,close all day,close all day
qQNjHyoFL3_0xugLf8sM2A,10:30-01:00,10:30-01:00,10:30-01:00,10:30-01:00,10:30-01:00,10:30-01:00,10:30-01:00
jiXsSkXDx60rafcprwNqpA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
E8CvKBz0Ji74RlpTdAOX1g,10:00-02:00,10:00-02:00,10:00-02:00,10:00-02:00,10:00-02:00,10:00-02:00,10:00-02:00
X6LAbArQuaaxsQgakPsWSg,11:30-15:00,11:30-15:00,11:30-15:00,11:30-15:00,11:30-15:00,11:30-15:00,11:30-15:00
vunBMXxNEdCSVRnWV8P5eA,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00
wKjYqhFd_l8KPLQzlLh1Lw,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00
fWEqiLMhZngOIaCfED-M4A,11:30-23:00,11:30-23:00,11:30-23:00,11:30-23:00,11:30-23:00,11:30-23:00,11:30-23:00
zUGy_9UtKDfjotmWpCu_Sg,10:45-21:00,10:45-21:00,10:45-21:00,10:45-21:00,10:45-21:00,10:45-21:00,10:45-21:00
MsaOqCJY2EkaMqlDNKYKxw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
Sd9exwQrSKcZiN3RAhcAUA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
pxi-I0OBnZOUZSS2ZVwrRQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
h3Gs2V8bBGNC2TLr3Ng23A,close all day,close all day,close all day,close all day,close all day,close all day,close all day
Ucn0bOngvK50NiY22Qi3Ig,close all day,close all day,close all day,close all day,close all day,close all day,close all day
M8a29Glk1aG3iYPKpckaIA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
HS_MLHSdqIsZnzdzv-XmFg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
jli7I5jRZBdBfX9pJqsG8w,06:00-14:00,06:00-14:00,06:00-14:00,06:00-14:00,06:00-14:00,06:00-14:00,06:00-14:00
lvM9OzZaZWo1gC8Mwcthjw,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00
lYNVfn3o7tTqSAPTaBLAWA,11:00-17:00,11:00-17:00,11:00-17:00,11:00-17:00,11:00-17:00,11:00-17:00,11:00-17:00
uA6if4ntn8rAR0COmrC4JQ,06:30-23:00,06:30-23:00,06:30-23:00,06:30-23:00,06:30-23:00,06:30-23:00,06:30-23:00
Uz48sikLYhYXxFzhNte9ng,12:00-21:30,12:00-21:30,12:00-21:30,12:00-21:30,12:00-21:30,12:00-21:30,12:00-21:30
VXg0O0vuuOgNTqTGp9j7gg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
WNGyIejOcpJpNgxqWPDwHA,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
wBJA330LpDTq-MpXz3qIIQ,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
PquWeh1M1_y2D6C5kYOevA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
VA6NKO6t1nfNzoVHXhh2xw,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
XpdKTCAPOSUj50fTnW94aA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
6YviEaoGQG3Kd-BbMn5iow,06:00-16:00,06:00-16:00,06:00-16:00,06:00-16:00,06:00-16:00,06:00-16:00,06:00-16:00
uYaWjiNjQKHpLK8wRlE7Xg,10:30-20:30,10:30-20:30,10:30-20:30,10:30-20:30,10:30-20:30,10:30-20:30,10:30-20:30
4QtD359vkU7Jq8vP0uQEww,11:30-20:30,11:30-20:30,11:30-20:30,11:30-20:30,11:30-20:30,11:30-20:30,11:30-20:30
JKMGWsZVdKrZ841foAMM_Q,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00
hCmALgeErt6qVDJDMgy5dg,17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:00
Vy_HoX_ZaJOMpVIE3W4Srg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
XvXisQrvJXcGK5nTImokrw,11:00-01:00,11:00-01:00,11:00-01:00,11:00-01:00,11:00-01:00,11:00-01:00,11:00-01:00
dq3vHsNbaB2V156y-zzSYg,17:00-21:30,17:00-21:30,17:00-21:30,17:00-21:30,17:00-21:30,17:00-21:30,17:00-21:30
U605aUo9MJn5vgLfP3yYKg,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00
tqq9C3C0eTmfvknALy-0Hg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
LYLGCIqNQQrpMwOxJ1hlrg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
kSHZ5q1pBy9VpH7VvVrG8A,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00
6KWa45IN5hFWv617efvBBA,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
bfWpJH1kXf8jeD39IkDtUQ,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00
YwPcS7r6SQRbvAxHRA56Gg,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00
takv9AY8InjnJR_vqryHGg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
_0ZajBG5CSBSyxeeZV276g,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00
dwJKxmnu0jZ2tQDuqJ_Zsw,17:30-22:00,17:30-22:00,17:30-22:00,17:30-22:00,17:30-22:00,17:30-22:00,17:30-22:00
NjI3elI6tZV_aIRxbDFw1g,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
va8gX25HcEcnHnLgy1j_tA,07:00-15:00,07:00-15:00,07:00-15:00,07:00-15:00,07:00-15:00,07:00-15:00,07:00-15:00
KoMjD6HgdR_lnFxbTOwZdA,16:00-21:00,16:00-21:00,16:00-21:00,16:00-21:00,16:00-21:00,16:00-21:00,16:00-21:00
tTVe5wrzCVEMPzBNmdgM3A,close all day,close all day,close all day,close all day,close all day,close all day,close all day
nYPB4YijJsJ_AxxUFCQq4Q,close all day,close all day,close all day,close all day,close all day,close all day,close all day
3VsQbKCmMu8SefvBXwfzSw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
ke0BMVeaQf3lvwSzm-fPyA,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00
Ji5c-g0GkxRHmBUDAaWzoQ,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
EOWYeAhHDAYmG7jtIBuq5w,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00
fFBka7NGR463DLhwxckzcA,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
18oecrR4bf-ctLvVGEaSLg,10:30-01:00,10:30-01:00,10:30-01:00,10:30-01:00,10:30-01:00,10:30-01:00,10:30-01:00
eSKM83PlRBUAZ0fsYvYuLg,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00
2ieS2VTBVOahX9SFoVtSww,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30
ea1oDRrNCpEFGeAPmwgbiw,12:00-22:00,12:00-22:00,12:00-22:00,12:00-22:00,12:00-22:00,12:00-22:00,12:00-22:00
8G5qjb9Vf7mt1oZ4AozHag,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30
mzQp4bnowm0ELC7aJOqpLQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
YzqpmUayG1dhUjkVe8V9Lw,17:00-23:00,17:00-23:00,17:00-23:00,17:00-23:00,17:00-23:00,17:00-23:00,17:00-23:00
49150bdhn4UlD0bygx0pAg,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
r2S4arkHyRcUroRhggMIoA,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00
-g5leVOzKA33Ruabe2Zo9w,close all day,close all day,close all day,close all day,close all day,close all day,close all day
ctbzSbfDymOVGObyDJK1qw,07:00-07:00,07:00-07:00,07:00-07:00,07:00-07:00,07:00-07:00,07:00-07:00,07:00-07:00
u8roVM7HO9Oiah2dNBHXrA,23:30-14:30,23:30-14:30,23:30-14:30,23:30-14:30,23:30-14:30,23:30-14:30,23:30-14:30
uLJirdITHvQLKWIW6kKoWw,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00
ey9Aqf4c7_6UHJdhdKJ_3Q,10:30-01:00,10:30-01:00,10:30-01:00,10:30-01:00,10:30-01:00,10:30-01:00,10:30-01:00
ukQM_fKwj9go1fxFODynAQ,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00
LtdVdYhs7MAwwTBuHhdsFQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
fJx0N4N0NbyHEeoDU9nH8g,close all day,close all day,close all day,close all day,close all day,close all day,close all day
xdsa_jxitBs2akh_6BYP2A,close all day,close all day,close all day,close all day,close all day,close all day,close all day
_FXql6eVhbM923RdCi94SA,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
0AZiq_OMKs3I9lTmwd5PSg,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
W_STH29iZVm2FvYZwjPt0A,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00
GPAXhDmvWwp2g7fOutoDQQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
Z6aaze-cgaYKKXlpuH9LqA,06:00-00:00,06:00-00:00,06:00-00:00,06:00-00:00,06:00-00:00,06:00-00:00,06:00-00:00
lmY05KHoqyFZjGsuHYx-HQ,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00
jJiN_GXWFcYhQIsK9gTO6Q,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00
0gsYv0BRBxd5wDYDsB9wDw,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00
iyXUKMgf5-ph-xf5zQTflA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
wKyPsocYcn6kqx2gNWJO_Q,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00
64HmJyT8J5KGpT8tBhh3jQ,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00
MhkZLdUFaHt5SDcQcqOWQg,11:00-20:30,11:00-20:30,11:00-20:30,11:00-20:30,11:00-20:30,11:00-20:30,11:00-20:30
WBxuIQsxGl7vNe5MXYszCA,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00
22s5idshuEIPlEcf1ObbMg,06:00-02:00,06:00-02:00,06:00-02:00,06:00-02:00,06:00-02:00,06:00-02:00,06:00-02:00
Jlih7uC9Bmq8vvtcypSq1A,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
K8uEjjG15w9k_ZxpQrr4WQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
V5QdxePG-pGPXVPHSLLM9A,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00
l-Xv5Kmg2gilJI3-DGVCqw,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00
Z8COB4whbjphUrWNRXtZ_A,close all day,close all day,close all day,close all day,close all day,close all day,close all day
Fq1mqtxs32EkSRx8RZ7dSg,10:30-02:00,10:30-02:00,10:30-02:00,10:30-02:00,10:30-02:00,10:30-02:00,10:30-02:00
xiA7_Y02ygsd2TmhEJXsqQ,17:00-21:00,17:00-21:00,17:00-21:00,17:00-21:00,17:00-21:00,17:00-21:00,17:00-21:00
Cz0McL5lUaihqOIw0_Yo7w,06:30-13:00,06:30-13:00,06:30-13:00,06:30-13:00,06:30-13:00,06:30-13:00,06:30-13:00
8sV6eqDo5X8KgRjkEBpVzA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
-_MW8aOOA_bJAA2kOv8X2g,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00
BIprAvpTBXFlRmnTVbrGyg,16:00-00:00,16:00-00:00,16:00-00:00,16:00-00:00,16:00-00:00,16:00-00:00,16:00-00:00
orRtROuWoOZWKdfgzgFXJA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
QsVvg5etH0uGjF6lyHbgtg,07:00-16:00,07:00-16:00,07:00-16:00,07:00-16:00,07:00-16:00,07:00-16:00,07:00-16:00
OJG6XEdu2EB60r6OxLFsCg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
SGXxugJwTuR4BI7qKso4cg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
F3wzildlt2jM4OAQ2Z0ZJw,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00
61YLSb7jk5C0lvPuguvdXw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
aOxyvODx3QeaE-jpw92hzw,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
p5YO2FZzwktYgtKOUynM-w,close all day,close all day,close all day,close all day,close all day,close all day,close all day
n6Hau_a7miaQtlb6gC2boQ,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
lJ42TdBYPhu5YL0S1MTx2A,close all day,close all day,close all day,close all day,close all day,close all day,close all day
bFIOaAXd7iv6Zvnqx7D71A,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00
3OauvrqUU8nDLWcW6q9hGQ,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00
Iv68yYa5xgDD_8Jl2uJbLA,17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:00
sa4Q_SEicWcC5Xd4di5lPQ,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00
J9h8qhMy0Pmq6gMnVXMQpA,17:00-03:00,17:00-03:00,17:00-03:00,17:00-03:00,17:00-03:00,17:00-03:00,17:00-03:00
0xWF7PpTNl-awqg2YGxxFQ,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00
HAGfdy3Cm8V-7rO7Gs7-AQ,06:00-18:00,06:00-18:00,06:00-18:00,06:00-18:00,06:00-18:00,06:00-18:00,06:00-18:00
xczdDnDIUoVZ2ILT9nEvPA,close all day,close all day,close all day,close all day,close all day,close all day,close all day
CGybVhubF3bv1p2Sx7-0wg,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00,11:00-00:00
9q0T11qr73CgUlLM1amWMA,05:30-17:00,05:30-17:00,05:30-17:00,05:30-17:00,05:30-17:00,05:30-17:00,05:30-17:00
dN7jZBhQMDIiZLHiEC-0dQ,close all day,close all day,close all day,close all day,close all day,close all day,close all day
qecLHHzAwgkkeA1bG81vmw,15:00-22:00,15:00-22:00,15:00-22:00,15:00-22:00,15:00-22:00,15:00-22:00,15:00-22:00
32TNAtF2XVRYr1W_0deWMw,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00
EUmfOpiQxJ5yaEMypI30gQ,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
qgVp-2nMz_3LwQvJRyOnng,close all day,close all day,close all day,close all day,close all day,close all day,close all day
aH-nESmW4XmmIdcAe7R-pA,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
xzBR6vH_zx1HamX1cFFu-g,close all day,close all day,close all day,close all day,close all day,close all day,close all day
UY0bwSVLcBcMTCYbUycdMw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
7F0EpKh7pyvMCcd-ds2nvw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
HzlhwURcVWebyrIIX-bLxw,07:00-15:00,07:00-15:00,07:00-15:00,07:00-15:00,07:00-15:00,07:00-15:00,07:00-15:00
2qqzGBLM9VFwjIuiEKHspg,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30
FJidk-NP4mxLJJPGaHUVJQ,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00
grpKIY7PepztAJ4w_RLVNw,close all day,close all day,close all day,close all day,close all day,close all day,close all day
iG6o2hynadsVsOWeh9b1Vg,close all day,close all day,close all day,close all day,close all day,close all day,close all day
